id	filename	md5	size	state
25e2bd54-45c1-4f5b-9c5f-1d40288d458b	799b5a2a-e001-49c2-bf0e-167b84a2309d.FPKM.txt.gz	f46af97e607e8bcc848268e8684901f8	519948	validated
2a3750ca-f95b-4491-b9c9-5d033b7384c2	872f4298-0808-497d-a951-61ca4d55eb58.FPKM.txt.gz	02a919c626a1bb16d66ccf0356a745a6	501174	validated
2a3f9184-8a38-457f-a5f9-8dd9187c9fba	15c1d1b9-a970-451b-aef6-56bdab123674.FPKM.txt.gz	e86e3e5567c3094618ed896fae12d37b	498571	validated
2a4f53bf-8972-4533-8ef7-6ef20ffd2aaa	62a17809-7816-47cf-959d-f00e5ea0c3b4.FPKM.txt.gz	a86a343b36c7dccdd716fa7d63e07bcc	525748	validated
25ed57d1-cdf6-47de-b8f3-1e9c3d498717	f4bb4f4b-2e42-4098-9edf-042f1fffea0f.FPKM.txt.gz	f40d1df7b1b1f0d86423570d5ce42308	528277	validated
2a758166-0cdf-4119-be1c-c02b4da8f256	dd93198b-7e42-47b0-ab8c-b0d60f17a024.FPKM.txt.gz	d96e6a416b9c85ae900b7318f02a7dc4	483246	validated
2a67916e-85cf-4a5b-b76a-0b12ed532af8	a44f0621-899c-4aee-bca7-902147d6876b.FPKM.txt.gz	80c40eb419a4d9c9b7a775bcf18cca06	492004	validated
2a845a3e-3cdd-4bea-92b6-1229cf5e68df	fabbefc8-53b5-42e4-9a54-39280d18f419.FPKM.txt.gz	c9aa578834a00432618dce9a184cba7f	571085	validated
25f67b5b-dcb1-4e0d-be71-814aa009b51d	e3ed758e-6842-45dd-9048-82cf7a7be5b2.FPKM.txt.gz	8090b13a00758fd4989460d2c071e0c9	508291	validated
2a6daed5-7dd0-4448-8d26-beef7626fa1c	f02c6de4-67f9-465e-bbc1-3d48ae377313.FPKM.txt.gz	3cb72312ae544f64a4ce84b443cc08fe	513934	validated
2aa632cc-130e-4a43-a391-ff40a9541fd2	ea52b9de-451a-480f-8e1a-ac520dcfdeff.FPKM.txt.gz	41cd34b0f80da003158e26c48dc28a8c	522687	validated
2a88aff5-a29d-434a-9859-c60f47bcf75e	9ccd91ba-7180-443a-b03b-f9b398c679e4.FPKM.txt.gz	4fa4dadaa57c218b5d7e8648e6e8d19e	464305	validated
26311e43-dfa3-4b45-b337-58cbe08e484f	1435d047-8a6f-4bda-a658-07d6ba071300.FPKM.txt.gz	3f00a3b870c02b0750d620e3ee16b7a9	532743	validated
2aad84b3-ee76-481b-8bba-e71d2683a08f	9f88f85d-3c23-4389-b488-f0b69f651301.FPKM.txt.gz	82bd624186fe075771e2c80d1094d95a	494485	validated
2ae7ec0f-6518-4f9e-944d-5d2a64d1d5bf	ab0c5b41-c6d6-4591-a11e-9255705d0d6b.FPKM.txt.gz	3be6899493992e50a374c8dc99e1c230	544803	validated
264f8954-249e-4b9b-8803-7b81dddc1114	6068fbcf-7836-41f6-8cd2-4cffde58d00a.FPKM.txt.gz	c4e3c707ccb6c74ee8b3e33b6cd4c7df	479764	validated
2aaf91fd-1455-48f0-abe6-129d09eee6f1	48c5a3e2-948e-47dc-b91c-68fa4603d2f6.FPKM.txt.gz	dae92d60b94ff651fadf7ef10c9d1fa2	483783	validated
2b2eb490-2b4f-42ca-a04f-c8ec214cccf4	e897fe45-26b8-468a-84fd-e1ad54f840e3.FPKM.txt.gz	0edce9b92608043998fd2e0ed877ca89	520395	validated
2677e16a-a959-453e-905e-954a0feb3136	1d86dc66-1a62-4cbc-9973-ae63ab754d6a.FPKM.txt.gz	33007f17a44c55b9c686ed5c2a418fad	497162	validated
2b306b09-4509-49c9-81de-df73294360af	26e8feed-d934-4dbc-8b04-d771b2a65915.FPKM.txt.gz	6819fb4aba17598f95439531f4caf238	531151	validated
2ad3bc22-4c89-402f-936c-d9215a3e8771	57551a3f-81c3-42f0-bfcd-b9430881b07f.FPKM.txt.gz	0b360c1a24d7c7a6ead8cc20fb72a446	524320	validated
2b72eae5-edef-4970-9cfa-9de2c9bfd882	0358446c-e52e-4524-8f42-9fc427e144d1.FPKM.txt.gz	8d9d99054d037fca56b446b63052cc16	510852	validated
2689fe66-d630-43da-8ab9-664ffec6e59c	a26d49db-2309-46a0-a3ed-275378d484e7.FPKM.txt.gz	737f1e183a2bd87602a7bff8a17c2a87	499384	validated
2b1fd700-5bf4-4074-9795-57de6269f623	8accded2-8915-4eda-9ee4-c6730c2474de.FPKM.txt.gz	78815db9d09cc55a54aca3f7b8bb2c46	560959	validated
26a9c0e9-3ae5-4762-851d-304da703d84f	c7e9dae6-ed90-4736-8f84-387550fb8bff.FPKM.txt.gz	2cb66da39f8ea272ff4c3230f98687c7	515972	validated
2b38fb61-d945-4318-a5a4-ffdcfb0e0dff	c5178a93-2f1b-4e20-b86c-97929a9dec68.FPKM.txt.gz	6b23de9db3ce20273102beefced68f84	500469	validated
2b9db4c7-61dd-417e-93bb-dd20bde68c23	7aa14420-27a6-4d42-82e0-f30878a8ab1c.FPKM.txt.gz	fc37b60a76ad28e2f0185b35ed871739	511268	validated
2bbd1a38-6786-4711-bf62-52947470396b	6ef5f827-0f6f-4fb1-bb78-171b60214603.FPKM.txt.gz	85e54c3e21933fab3bba75b661c4e298	508606	validated
2b6044b5-5518-4974-a0de-83a9d050c7bc	9b4a8702-e00c-4a28-9e56-5a32bf3313af.FPKM.txt.gz	e791168ed8b66d3ac7110799817fa651	522571	validated
26e6ba99-6fe5-4a35-a1f3-4a54d1e9ffc9	fcecc36e-3b4e-4850-9003-fd573e08ec64.FPKM.txt.gz	63b49ecbd124160289d8400fc7da9c70	508917	validated
2b6f76d4-f11c-45c6-8863-b5f6eb6b593e	e322c611-092a-44e7-8339-c3d3a85e79d3.FPKM.txt.gz	e9b43f98853f888bb5c1ce727ab773a8	479986	validated
2bf015cb-0caa-4f82-b42d-19ed764f7edc	5b1d889e-c40d-4f58-a4b3-9e9eb0835e86.FPKM.txt.gz	36b6782416d4a51811c2d0cd9ba6ce79	516243	validated
2b7ed1b9-04f2-45ba-a1c4-3e1c50d5c423	b77a4dde-4ac7-4c74-83c2-a2714914981b.FPKM.txt.gz	d10cc5778eb9714a637bbe8663ab2b4e	488544	validated
270a5f16-bcf0-4c8b-a7b1-64ebf942a3eb	b7ce107c-d523-4e92-ab0d-e27aa1f799e2.FPKM.txt.gz	ffcd2043376cee6cddb9ea9a82f8893f	612543	validated
2bf0fc52-9492-43ce-b2b9-f5034bc5a065	d9ec289e-7cca-4741-846f-0b972e31155a.FPKM.txt.gz	04b0951d5d600883ae51f29b2ab850c2	528093	validated
2bb39384-1cac-443f-8a78-1fd197798868	a7208747-f725-4d83-9fb0-e8e53b497938.FPKM.txt.gz	5c34b2e123f93cf0eb24021fa5ff8ccd	514305	validated
27169eff-f4fb-4b1d-98fc-b34192b1bd3b	fe819208-ff01-49e0-a04a-5fb467351305.FPKM.txt.gz	aa2f073782c56235d4e85a86fbf05e11	517420	validated
2bbd851e-6ec1-4252-b5e6-b12c2cc74e9b	0930666b-8237-4593-9fc2-694d5483a5dc.FPKM.txt.gz	7b4d455fbbf8f1f9ef8a8c16132eb123	536019	validated
2c2f9581-a890-4f01-90ab-5d71f3497913	1004e3e8-6bec-472b-bfce-5042d1f6912b.FPKM.txt.gz	af8e52b3b3cbc34042997244bcb43c4f	505564	validated
2c829822-56bf-43fc-a837-6b63a831712e	c6b9b16f-e8c4-4e8b-8369-4965ed94c04f.FPKM.txt.gz	93bff0a574f7ec204c23c3e601c0308f	469409	validated
272e607a-a73e-4ee9-9e65-5a913d22fd45	d1e05ec2-bbda-4254-9908-ac226640a5be.FPKM.txt.gz	b136a831a4c822f3c8b0fa4a321e71f1	525471	validated
2c9cc54e-c62c-450b-9e77-747f234b00e5	0defce8d-3eb5-4f6d-bc9f-46d761bd130a.FPKM.txt.gz	054bc93c0c1617f255c82360734b2c47	511648	validated
2bcd75e9-d3dc-455f-8266-4ca4dc191561	21a0ef5f-24f5-45fe-ac84-deed4ef25329.FPKM.txt.gz	e8d3e5094d139f4fca25b7659984a59c	508866	validated
2c141f07-b3fd-401c-a3e5-05e2326c662d	d3925cdd-7ca1-4c69-89b2-f51b15297f5e.FPKM.txt.gz	6fd2592e8e3e2f23a1f15368e466ddbb	515069	validated
275ec272-4a4f-4ab4-be9f-04b1f7fee333	cec22701-bbd9-4a5e-b3d1-0387a1dca4a5.FPKM.txt.gz	995e6620dc82d6a83b95a9ee4899a239	520643	validated
2c229251-a725-47e3-9d11-31a99d46ac58	b13f356a-71cb-41d0-a53d-51553db8987f.FPKM.txt.gz	accab8d8b36ca418bd11cde2e62616e3	579334	validated
2cbb9dfe-644a-466c-8a1c-374dce62e783	cf8cc0b6-be04-4f59-9baa-7270aa0fba53.FPKM.txt.gz	f2b185147c4c34e9155bb0dddcb65441	556223	validated
2c3f62c5-5e5b-4f4c-9de8-6ef3646922e3	9be23df6-f5e3-4309-824a-52c7c4750380.FPKM.txt.gz	effe1522882384f75c548cecd4a9e42f	510760	validated
2cc213d7-2d60-48a9-91c4-b012c283af1f	3d9262fe-d823-4bfe-8d49-d64744de8850.FPKM.txt.gz	0737737a54b5a4291066c13acdacdadb	505988	validated
275f97ac-77d1-4652-889e-124c151fb246	e61026a0-2377-448a-a505-e110260e7362.FPKM.txt.gz	7d3a703f5c650f084155783cc02a2c86	521817	validated
2ce16861-034a-48c9-bc4b-ffd71fe9ca91	899cdcf1-4d06-4d3e-9b3e-64c9570485ad.FPKM.txt.gz	019c6947f6ec602b44ca90e533ed4be0	541608	validated
2c703ece-198f-4aae-9a7b-398c9d50bfaa	2bdd8011-dd68-4077-9354-eae6431b44b6.FPKM.txt.gz	b37dab6d303ed85c2d91dd3dcab5e266	510649	validated
27850a4b-976b-422f-b32f-c786116ab208	ad778372-ad13-4d11-ac15-900de7d9637a.FPKM.txt.gz	c0096b9ab3f822b90861dcb2fafc258e	533974	validated
2d133f07-e563-4309-9b9a-f03149141d4a	6219a10b-0637-4332-a4f0-118b5d434d74.FPKM.txt.gz	9c99be636381a728157a8f480aaccbc3	518148	validated
2c7097eb-f620-448a-8832-9956b313b35c	015b7fde-e571-4f7d-9574-eacfa8107a4c.FPKM.txt.gz	a729243b14ed1dbc13faac109f87b350	527737	validated
2c8a5018-d331-48e9-9262-072a3734e918	d86c50f3-0eed-43e3-b089-2145c75ce7d0.FPKM.txt.gz	1ac56868f35bcc6808a4605b24d85623	514206	validated
2d2d6537-f78d-45c2-95d9-f770dd4bf3d7	791be1d7-104d-452d-9d2c-25276bc5f31a.FPKM.txt.gz	534ef8f7a573337bfd162b3163079fae	489975	validated
279f9e2a-4353-49fa-91a2-8e43eeda357c	0cae8943-749f-4314-aad0-b7f33e78c6e1.FPKM.txt.gz	80490898021f750a64fbd11c71340ba5	515061	validated
2cabc42b-4586-424f-9383-7a7d201988a5	7bb97da8-8db8-4f9b-a9ff-54b644019412.FPKM.txt.gz	70340df4c5a51dad071d62365cc5fecf	500719	validated
2d49e0f5-1ec4-4b12-bb4a-aeed26b27221	66c79d5c-b87f-4e5e-9872-7a294cd03a3c.FPKM.txt.gz	0903e8b07d2c5541693690240de01624	501171	validated
27a45f6f-4f94-4ec4-a2fd-7fed098be0ce	5f5c42f3-3631-43a3-9774-164eca819389.FPKM.txt.gz	ad27b7aee8ba7d457fe668ccdb7e6f76	483696	validated
2cb55bda-dcce-4687-a7f2-a79318ac248f	30ce3471-112b-426c-ab57-6c0ab8e85dd2.FPKM.txt.gz	7cf3318272b9cac4e6cb96b86df9a4ae	519700	validated
2d60a1a5-29a9-45d0-acd2-e9402a5c04ad	2133df71-b9a1-4b99-8eb7-0b7f9a1b5cc2.FPKM.txt.gz	8121e331ea404b60f97f89fc45cc3173	525820	validated
2cc98403-caf4-472f-bafe-b08b574eeeee	547c5238-9d5e-4391-ab5f-b62f576af519.FPKM.txt.gz	335b4ae908b043b834a3d74a66546eef	546956	validated
27c15e58-e219-432c-a286-9835a9f9bdff	00511204-3512-4a5e-b664-60271e968903.FPKM.txt.gz	c0bfea8ec04dfb64cf7d82512a8453c2	503608	validated
2cca55e5-5f9e-4d78-a738-e0f2d0ce5b49	e621bfc8-6557-450e-8e4a-3f754294cb20.FPKM.txt.gz	1174a75e1ae4a66b928ff59e2f1b5426	493840	validated
2d8aa373-4f10-46d8-9333-31f6483176df	7b2c7499-15c0-4926-a12c-4561df34954b.FPKM.txt.gz	a00049d8b771d97451cd82337a62bdec	522021	validated
2cedf47c-4eb9-41af-8106-a09fbedb01a5	7db35b39-8d3e-4f93-8450-7e494ba9e0f8.FPKM.txt.gz	f188c10b145663f336f962eb4b1d5b35	558985	validated
27ca7202-6052-472f-b682-b7171e67ce3f	9b529e72-7a69-4843-828c-f6ad6d1ee99b.FPKM.txt.gz	01f35702ccf0b059acfce7de06cbbfd7	528127	validated
2de7c995-b8f2-49cb-bc9a-a73b642e14cb	0b000450-72a5-4d9b-a22b-fba79f04eb1a.FPKM.txt.gz	3f9ed0f4371d98ff4434252644600524	539676	validated
2cef98a3-15fc-4757-8489-f5c4333be478	130e22b9-5b91-437a-88be-aefaced5bb5e.FPKM.txt.gz	480fdab4d036682f2fb92bd1c418b6da	523048	validated
27e9de15-d057-4de5-b7ba-cf9867ec1ce8	249889ba-18de-40e0-8b54-683f7230e42a.FPKM.txt.gz	4ecc69dce4c34f2ffe2749eb8232194c	532412	validated
2cf08853-e134-45ca-99d0-c5807c599dcd	62be7dc8-d879-4626-8168-25ccccf341f5.FPKM.txt.gz	eabad2eb3214e3417e033a8d48e644c6	512372	validated
2e0b8417-b468-4bcb-8b4a-22de159fa66c	40365cdf-f04d-4214-a753-e15c64d57b7f.FPKM.txt.gz	d7f1bb8e6ba2f0f6b415e25dd9e81a74	534254	validated
2e2ff88b-7619-4fad-9d04-5a7879031b15	a28e1869-665e-43a9-8b05-ee0841b672df.FPKM.txt.gz	cceb522cc6708e9df6658b3091606bf0	527972	validated
2d22ebbc-0611-46af-bd41-8fe2ad62af0d	81e8a6a8-3577-42c1-a45b-e0143ad55fdf.FPKM.txt.gz	a3dc5dbe5ec8c9bde855eef04ff15d6e	501198	validated
282a6ff0-63a0-4f59-ae49-a34f5c5be842	339d6e55-7065-45d5-ba2c-afc689cb7386.FPKM.txt.gz	4ac64241d94986744f73da57af44d2b2	528101	validated
2e3285eb-052a-457e-a0f4-ba22404d2079	4aef3e8e-65b4-4494-8c05-f0f1b5e0a0a0.FPKM.txt.gz	6eb4cef5034999dd47fe9ac92c40d4ba	523108	validated
2d584c04-1169-44b3-880e-7e814ad4e89c	a998a5b1-397d-4497-a58c-9b9e1c7f491e.FPKM.txt.gz	3d1f71898db4ff999cc4ab587f5405cb	514795	validated
283301e0-3114-4977-b882-034c5ba5cebd	4de9559e-fbd9-4e29-9541-302844933623.FPKM.txt.gz	6578e4795f8483c8b8626c4b266f17b6	483704	validated
2d87d704-51a4-42b3-9fbc-c2823033ab02	b0af0420-90ea-4eb9-b224-514a59296b14.FPKM.txt.gz	c3f787bad9812a7b1469bbcfaf0b48ba	501848	validated
2e853edd-62b9-4893-b8bb-fe7cf32c9678	a80aee05-477e-4ee9-a125-c5392b58364b.FPKM.txt.gz	629681bfa8ec15af2b6acf8201372240	516313	validated
287540f3-f1d5-4d46-8d8d-95f0ba8939c5	b1dc114e-a2f2-4da7-8fda-ef83339eaaea.FPKM.txt.gz	b019e6e21f2f82a3620a733202f65c9a	520454	validated
2dc81117-0a55-4ce2-967d-0299d7fe00a0	dbb00aca-d1bb-4c5b-96bb-ea8cf4d1470b.FPKM.txt.gz	2837ee1011ac910d5fb7d8b4ee426416	524771	validated
2eac8ee5-c6d4-432e-8cd4-1d70581b68df	3008e71d-b93e-4122-b483-a25801996efd.FPKM.txt.gz	b09e80cf1a0d5f43665bc8ea1b4fd604	480135	validated
2ec4fce5-b1ad-4d1d-ba2d-6c0a4098e8a7	a32b6a6b-c776-473d-925a-c82421b1c5f1.FPKM.txt.gz	45238f74f837ade38bcfceebf1722a71	496546	validated
2dfdedc0-5a84-473d-bc0b-93dbe85d4ec6	83da3553-d0ec-419a-8527-a5bb7101929f.FPKM.txt.gz	5ae07f1b02ef9439b0565106f956ddc7	558424	validated
2879fd0d-7930-4e35-bd50-8ef96fd0991b	62299b4e-203a-4f74-a2d9-94e0617acfb8.FPKM.txt.gz	cfbbe70a8eaad56541c76a2ae80f8df8	512496	validated
2edd6c30-2d5d-42c9-b6ee-1b69b8f2117e	e055bccc-cdd1-4cf4-8fb8-fbdbd0d3a773.FPKM.txt.gz	e3d82b3fca77b67c01fedee9b25f4357	499477	validated
2e1131e9-62a3-4133-9089-93d1a5f722c6	a77fad02-ff7d-4f73-8a19-caa329589dea.FPKM.txt.gz	eb0ee26e83aa3d7f8ac5113af311d638	458585	validated
28913de3-78d8-46c5-8426-00a239a1dd38	f1c4a3ea-9211-4699-b7d8-8d6aac6f70ce.FPKM.txt.gz	1cdc430de494ce88c8291525a3c871a4	473887	validated
2ef3258a-c0ff-4020-94c0-dfb34b191f9c	5935af99-2969-4f1e-9ced-a359d86f3485.FPKM.txt.gz	9a99e3d0a6011d25db72389b57057449	531020	validated
2e2a4971-817a-488b-a846-27739b2e1151	352b68d8-a9a2-4210-9f28-071b777654c0.FPKM.txt.gz	435cc5549373aef686d0813664fe91c6	508409	validated
28928568-b76f-4d83-854a-bc8a3c0b0318	cfe77bce-236e-4927-a318-404d15f30504.FPKM.txt.gz	85e7f42a197853a75a1284f3837cb99e	488829	validated
2ef36f15-3489-4818-b5ee-b299f62d0da2	497d8716-c8a0-4b3d-b0ec-b491f0f056cd.FPKM.txt.gz	7cac9cae710a833ec83c8ed899c58543	536542	validated
2e418901-a1f3-41f9-bd60-17d897d4a038	96be17e0-8ee2-4956-9527-2b966d7e8ce6.FPKM.txt.gz	0ae804ef5fa5417cd98a2be246ea6a77	479768	validated
28b7bd7a-739d-4319-aae8-e19dbdb6c823	69445314-a0b0-4b88-8aab-6f4659249288.FPKM.txt.gz	2f4f371e795a5ea6dee3f91a51643791	508430	validated
2f2c96be-521e-4614-9400-a37d6601984c	bc5be208-5934-40dd-81df-567599ea2a51.FPKM.txt.gz	59227c4f0f792cdf32cc6775e771d3d0	533979	validated
2e796056-377b-48c4-afa5-4ad22b5a1a2b	f7787fbb-68d8-4c5e-8c19-9e87c6ecaf79.FPKM.txt.gz	8bbcd55a3cd3ca5630bc4aae42098323	504689	validated
2f49f069-ae43-44ca-9b69-6aef8b41820d	692302e6-386a-43ff-8792-cb84a07896ce.FPKM.txt.gz	e03af123df96638b2a455037cc1b59ea	548788	validated
28ba897c-3c45-4784-ac07-c9d801041396	086afb05-0f3f-41b9-8cc9-226088794af8.FPKM.txt.gz	2fe704c541626a3510b859ea32d91a93	556062	validated
2e9c1ad8-b299-4d1d-9512-32ec10ef5196	a5d93423-8bf0-47df-be23-beb6fd481b29.FPKM.txt.gz	37c851c8f4666186e623ff783c90a747	475303	validated
2e9ff58c-e8ff-411d-bff6-f988c5da54b0	e261f18a-3cd5-48a7-ba5e-dadba5a99673.FPKM.txt.gz	a75283fdb13b76a51db461faa3381fa0	515427	validated
2f9496d5-fbbf-4d22-bb4c-cc279478679d	4b3d28dc-1f2f-4fae-bfc7-3cca1e439a9f.FPKM.txt.gz	c4b2121d2f6fa517dca87d5bca192acb	515024	validated
28bbe070-fffc-49b5-8fd4-13f20511f321	737a6ce7-5446-4610-bf9f-5c46b769b842.FPKM.txt.gz	835015cdac47aa9ff10ef57443e2fa0d	504656	validated
2f957bca-e101-43c2-a7a0-a96a274044e5	fae9bd48-6621-4fdf-86dd-8555f9695a08.FPKM.txt.gz	ea77319c905c17c956bf9fda6b20e028	511603	validated
2ea13f7c-8b0d-43d5-90d7-211f39911e4d	a7a24ac0-69a4-49c1-9463-b219a1ac17b8.FPKM.txt.gz	b526d03be1150632ba93b2e1138b3db5	522742	validated
28d42c35-479d-4220-8ae6-0c4cc258cc13	48d8f465-e9dc-4550-9371-a1207302be8d.FPKM.txt.gz	ac1603abfe7f7bcc0073a85293c0e88d	521962	validated
2eab92d8-80a7-4cd7-be65-0352c43c993c	8c423804-4e89-40e2-904c-5f90a410667e.FPKM.txt.gz	ea0fef84460de2f8e02087ccbafd83c6	508099	validated
2fc4b715-dfc8-4ca9-9244-dd9a86c71910	98ecea60-b27e-4a2a-94cd-f3c606f462f8.FPKM.txt.gz	9e027e81de92545748d3828f9ee484d2	507240	validated
28d6583e-0435-441a-a76b-248f0bf6a784	8513e464-f8f9-42bf-ae6f-fe897fffa508.FPKM.txt.gz	027a9f15e6ba8da8577f25807659a8bd	496497	validated
2ed40eab-3187-4dff-b63c-372244a2739e	ed7e3d85-3fc4-4fbe-8feb-13ad31e8cf70.FPKM.txt.gz	5bbbf21049362c97bdb13a035bd55fae	537306	validated
2fd08d1f-75ac-4129-b773-f0524a32cd95	cf9410ef-5f77-4055-850e-5d764b502a68.FPKM.txt.gz	3d992b7ae7237121fcc50b445b9f0458	498434	validated
2fd40152-44dc-4d02-8770-45fbb6052d79	1e2b0984-d841-4916-8cc1-7fce179109f1.FPKM.txt.gz	f245b7268675497b28e79bb084d48983	504436	validated
28e7bf40-2c49-43b4-a942-6d7d4aa26eea	7b0bb368-7e9c-4638-9ecc-d1a00ca64ae7.FPKM.txt.gz	c1a0f06da41f9be489da051a1d445a97	503020	validated
2ed4cd98-0706-4eac-aa3c-baf5fff09a65	87ba691e-883a-4e45-9649-ab80e53c9243.FPKM.txt.gz	5f193be2250ce42aa7076afaad40f9f4	541884	validated
2ee5d8ba-850d-4bee-a79e-1e9ca7d4b418	b5b0644d-9eb9-44aa-a5a1-39e9630ad156.FPKM.txt.gz	96b1bcc5831e4ebf290d79f9369707f0	531117	validated
3016ea90-7bcb-40e7-b0a8-33ee114565dc	1742f583-99dd-46ba-9df2-b47d9cb1c3f9.FPKM.txt.gz	c7101a1c1beb55e4a1c5e76aee9a256a	502929	validated
28f2fe77-6d4a-4c7d-add1-c6e3dd2e2d1c	9eef512c-1b7e-4ae5-b0d8-d9d6884dd706.FPKM.txt.gz	a001a878dc651620f793716e74d2f20f	479865	validated
303754a2-155b-43f6-a41e-e7ccbdf6b24c	bc3587cc-7a94-4b3a-a2cb-1f340fcc7476.FPKM.txt.gz	2e8024db06a9b5b67dadc7652627ab2a	496362	validated
2f0f242e-8aca-421f-b242-7cc2c11234a0	e27b2a88-a903-45cc-a306-f0b44ecfd336.FPKM.txt.gz	8184710326d176b732856d662aad7ccf	516973	validated
29155f07-f7cb-4f32-a0fc-71ddbb97893f	4017b4c9-3873-499b-ab27-7a9834392240.FPKM.txt.gz	b56f33fc668b4e8d9555f0a11b5daa76	504954	validated
2f21615c-d310-4c86-9154-cc81f8cb5951	77633295-c393-46a7-8d5d-ce05263bf295.FPKM.txt.gz	28360849fd678871f1d09f1fb3df4ed8	515213	validated
303fce63-b564-4456-9a39-eb2314d9dbfc	9e2a71b9-8f43-4fef-8fa6-ef4113521903.FPKM.txt.gz	576b171875f7cf085542bf69d5e85da8	525453	validated
2922e4c4-1e47-4eac-9106-e3319bbb2b3b	7e9b15b3-eca8-4dd1-8d57-a404ace995d9.FPKM.txt.gz	5411172dff9759cf625dfd4abee49cdd	519115	validated
2f4008fa-8827-45ed-9218-0c4eb1a8ef3d	97b56126-ffac-494c-ba64-ab43307b3e6d.FPKM.txt.gz	7b706829a9f37166e7025c5783a725ef	511114	validated
307d1780-77ef-43b2-8010-414c2ed9e72d	71d0b85c-4b4e-45b8-af0c-ca264d05df4c.FPKM.txt.gz	3913c943358e369615c59492f31c6e47	563065	validated
2f5b477d-891a-4bed-b011-35d34949993d	1212a484-922a-4038-81a3-eacc506da847.FPKM.txt.gz	f2d2c414dc0be135268ce41da280b968	573569	validated
30ad67fa-d755-41f9-80a6-b063ead4aace	786873b7-1515-4aaf-872a-ee2e0ee05bf2.FPKM.txt.gz	f5c0aed12f5c9ff6f31158e1b053c53c	532937	validated
29334de6-df29-40de-9838-89cfc8a994f6	84cf5b05-7d2c-4d14-9ba9-deba82d8df0a.FPKM.txt.gz	482ab78df5d82234749cadddce5a02cc	506016	validated
2f90304e-0f75-4053-8318-73bf2dfde894	696b850b-b7a2-454e-811e-4c073ff2299e.FPKM.txt.gz	a25444a08a8c69919a91ea65b9a9c790	527535	validated
30e83f25-5c45-4f80-9728-72d37eac09a2	f1382ff6-7c8b-466e-b6fd-bb120c7031b1.FPKM.txt.gz	c78b2ec5c13b946e9b29a7cbf515f694	510837	validated
2fabfd27-29a8-4fb4-b4f0-0e684e4600c5	ffd68836-6dcf-4965-8799-970e6eaf885c.FPKM.txt.gz	658ece1d7059c28abcebf80a8d337d7a	528637	validated
294ae2bd-e059-44b9-aca8-fd3bc8238c40	91c13a13-2b7b-43b5-ba99-ef28e22b0c80.FPKM.txt.gz	3147c9f4a774c01c63d295b5a5e9ed17	506014	validated
30ea0b71-f563-4d5c-97ed-217911a52942	7989aed0-f0bc-4f0c-a8ae-f084221ed3f5.FPKM.txt.gz	86887c4f26084abe7df64cd6eff07cad	520637	validated
2fca7034-0b83-482d-8b76-fea60134ed88	4e23d0e8-17bd-4c10-9943-94a393a9429d.FPKM.txt.gz	9b578e6060e328fb591a8da02b847913	505328	validated
3113539d-7352-41ef-bfec-055e10bb154a	596e208a-962b-45d9-b4f0-0eb244dd7874.FPKM.txt.gz	168dbded6ccd2bcee254741fc116d256	508785	validated
295a8e9d-492b-4115-9643-55cf6b4cdcc5	0ff80d11-8b02-473b-85a7-366f88b670e9.FPKM.txt.gz	dec283e12cfa180d48986c08da53ebf7	488638	validated
2fe6dcba-5ad0-4eee-9c7b-9be160e22287	d7f33a5b-096f-4786-af14-87fc93bb7087.FPKM.txt.gz	48fadb69463a54727ced7f18c6712c97	503992	validated
3142aaae-08ca-4eda-a82e-ea08ab382c36	2200ad58-a57f-4b08-ad6d-3d2cb21c41a2.FPKM.txt.gz	2cd755a0d5ca7b0128409410e3eaf5cb	501664	validated
2fe70177-2857-4878-b911-c25c779b3aeb	64508d1c-7078-42e5-a5cb-1bb234b17f7c.FPKM.txt.gz	25ab4dc40afa7a2a23a7a7f93a749553	513348	validated
2968240f-c216-4577-98ba-11950f5125f8	49db2bf9-49aa-41d3-ae5d-3aaa26ff40fb.FPKM.txt.gz	05e0bff7c614de9338c505511fc48be9	508172	validated
316c7b7b-f675-47fe-aacf-efb166011a6e	2eeb46a1-0422-4a77-b58d-3b7d57d51b44.FPKM.txt.gz	e47f4d0b0cd5de176dc2b3ee9a0d82a9	556885	validated
3010aa05-27de-4c37-9ed7-2ce162156e07	06a28e7d-c54b-4b6a-befc-a17ab6a79767.FPKM.txt.gz	86b8a78593445bafa7616d8829da4d0c	609886	validated
29ab6aea-a433-4c77-ace5-e91c4e8500ce	f3e152ef-5048-4157-a195-d13ed8851170.FPKM.txt.gz	821441a89d0d3d4721d4983b92fecd11	504343	validated
3025f28d-7572-4002-a3de-164d12e574a0	f21a26c0-04d4-40b5-9075-9896653571dd.FPKM.txt.gz	7a3b5b0feb8fefafdc389095a184d676	517993	validated
3195072b-ef42-4810-9415-fbfda76aee05	8c0efc8b-3e41-47bb-91b5-e55f525c0776.FPKM.txt.gz	06c594119e4e72fa156cc37354914757	493621	validated
29b89899-6e76-4c12-8cd2-df5864081d05	ba57cbaf-b52c-402b-b72a-f0df0e086369.FPKM.txt.gz	e1e50d7e636f3a69d9bb4c74630ec035	512377	validated
319e351d-b4a9-4d6a-afbd-4f41727b1310	5b4d43aa-174c-46ec-945e-f8da20c1cd70.FPKM.txt.gz	0e2b150b16a25189e94245e6ce5539f9	509752	validated
